m_cambodia_15_24_yrs, m_canada_45_54_yrs, m_iran_45_54_yrs, m_indonesia_25_44_yrs, m_fiji_55_64_yrs, m_iran_5_14_yrs, m_india_85_yrs_ov, m_cambodia_5_14_yrs, m_bosnia_herzegov_25_44_yrs, m_croatia_55_64_yrs, m_england_5_14_yrs, m_germany_5_14_yrs, m_indonesia_55_64_yrs, m_iran_55_64_yrs, m_india_25_44_yrs, m_afghanistan_65_74_yrs, m_egypt_tot, m_germany_15_24_yrs, m_indonesia_0_4_yrs, m_chile_15_24_yrs, m_iran_25_44_yrs, m_australia_0_4_yrs, m_bosnia_herzegov_5_14_yrs, m_hong_kong_85_yrs_ov, m_china_tot, m_bangladesh_55_64_yrs, m_germany_55_64_yrs, m_australia_85_yrs_ov, m_greece_75_84_yrs, m_egypt_5_14_yrs, lga_code_2016, m_england_85_yrs_ov, m_croatia_tot, m_canada_75_84_yrs, m_india_0_4_yrs, m_egypt_75_84_yrs, m_indonesia_45_54_yrs, m_fiji_15_24_yrs, m_croatia_45_54_yrs, m_bosnia_herzegov_75_84_yrs, m_iraq_85_yrs_ov, m_india_75_84_yrs, m_croatia_25_44_yrs, m_bangladesh_85_yrs_ov, m_iraq_65_74_yrs, m_india_65_74_yrs, m_england_0_4_yrs, m_chile_75_84_yrs, m_egypt_15_24_yrs, m_england_15_24_yrs, m_indonesia_75_84_yrs, m_india_15_24_yrs, m_egypt_25_44_yrs, m_hong_kong_5_14_yrs, m_greece_25_44_yrs, m_canada_tot, m_iraq_tot, m_germany_0_4_yrs, m_greece_15_24_yrs, m_china_45_54_yrs, m_canada_85_yrs_ov, m_croatia_5_14_yrs, m_bosnia_herzegov_65_74_yrs, m_greece_5_14_yrs, m_fiji_45_54_yrs, m_hong_kong_tot, m_france_5_14_yrs, m_croatia_85_yrs_ov, m_england_55_64_yrs, m_bangladesh_25_44_yrs, m_france_25_44_yrs, m_france_tot, m_iran_65_74_yrs, m_chile_55_64_yrs, m_fiji_0_4_yrs, m_hong_kong_65_74_yrs, m_afghanistan_tot, m_england_65_74_yrs, m_afghanistan_75_84_yrs, m_hong_kong_55_64_yrs, m_australia_55_64_yrs, m_australia_45_54_yrs, m_france_85_yrs_ov, m_chile_65_74_yrs, m_bosnia_herzegov_15_24_yrs, m_china_15_24_yrs, m_india_45_54_yrs, m_bosnia_herzegov_85_yrs_ov, m_afghanistan_0_4_yrs, m_indonesia_85_yrs_ov, m_china_75_84_yrs, m_australia_25_44_yrs, m_chile_tot, m_indonesia_65_74_yrs, m_greece_0_4_yrs, m_afghanistan_55_64_yrs, m_iraq_75_84_yrs, m_iran_tot, m_indonesia_tot, m_egypt_45_54_yrs, m_france_0_4_yrs, m_cambodia_85_yrs_ov, m_bosnia_herzegov_45_54_yrs, m_china_25_44_yrs, m_egypt_55_64_yrs, m_china_85_yrs_ov, m_canada_55_64_yrs, m_chile_0_4_yrs, m_bosnia_herzegov_tot, m_indonesia_15_24_yrs, m_indonesia_5_14_yrs, m_china_65_74_yrs, m_chile_85_yrs_ov, m_egypt_65_74_yrs, m_china_5_14_yrs, m_france_45_54_yrs, m_greece_85_yrs_ov, m_cambodia_25_44_yrs, m_hong_kong_45_54_yrs, m_afghanistan_5_14_yrs, m_iraq_45_54_yrs, m_bosnia_herzegov_0_4_yrs, m_india_5_14_yrs, m_iraq_15_24_yrs, m_australia_65_74_yrs, m_fiji_85_yrs_ov, m_iran_85_yrs_ov, m_afghanistan_15_24_yrs, m_croatia_0_4_yrs, m_germany_25_44_yrs, m_greece_tot, m_hong_kong_75_84_yrs, m_chile_45_54_yrs, m_cambodia_65_74_yrs, m_fiji_65_74_yrs, m_china_0_4_yrs, m_chile_5_14_yrs, m_germany_85_yrs_ov, m_canada_25_44_yrs, m_bangladesh_15_24_yrs, m_afghanistan_25_44_yrs, m_germany_45_54_yrs, m_germany_65_74_yrs, m_england_tot, m_fiji_tot, m_iran_0_4_yrs, m_france_15_24_yrs, m_hong_kong_15_24_yrs, m_iran_15_24_yrs, m_bangladesh_0_4_yrs, m_hong_kong_0_4_yrs, m_bangladesh_75_84_yrs, m_germany_75_84_yrs, m_greece_45_54_yrs, m_france_65_74_yrs, m_england_45_54_yrs, m_iraq_5_14_yrs, m_england_25_44_yrs, m_cambodia_55_64_yrs, m_australia_tot, m_iran_75_84_yrs, m_bosnia_herzegov_55_64_yrs, m_fiji_75_84_yrs, m_cambodia_0_4_yrs, m_bangladesh_65_74_yrs, m_afghanistan_85_yrs_ov, m_canada_65_74_yrs, m_australia_5_14_yrs, m_egypt_0_4_yrs, m_bangladesh_45_54_yrs, m_bangladesh_5_14_yrs, m_canada_5_14_yrs, lga_name_2016, m_croatia_75_84_yrs, m_france_55_64_yrs, m_croatia_65_74_yrs, m_canada_15_24_yrs, m_hong_kong_25_44_yrs, m_chile_25_44_yrs, m_china_55_64_yrs, m_cambodia_45_54_yrs, m_australia_75_84_yrs, m_egypt_85_yrs_ov, m_fiji_25_44_yrs, m_fiji_5_14_yrs, m_iraq_25_44_yrs, m_england_75_84_yrs, m_india_55_64_yrs, m_australia_15_24_yrs, m_iraq_0_4_yrs, m_germany_tot, m_canada_0_4_yrs, m_cambodia_tot, m_cambodia_75_84_yrs, m_greece_55_64_yrs, m_croatia_15_24_yrs, m_iraq_55_64_yrs, m_bangladesh_tot, m_afghanistan_45_54_yrs, m_india_tot, m_france_75_84_yrs, m_greece_65_74_yrs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,110,0,0,0,0,4,15,0,0,"41010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,185,170,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1395,0,0,0,0,0,0,0,208,0,0,0,0,"Ceduna (DC)",0,0,0,0,0,0,0,0,49,0,0,0,0,6,0,187,0,5,0,0,0,3,0,0,0,0,9,0,6
9,5,20,22,0,11,11,0,84,45,109,7,4,13,884,0,94,17,3,4,97,2770,0,0,628,0,39,570,266,13,"41060",75,282,0,37,7,3,3,44,14,0,15,41,0,4,36,22,0,0,102,3,183,36,0,40,77,88,0,16,49,0,0,12,8,3,76,0,20,430,33,18,52,10,3,0,3,145,317,0,3,4219,5248,0,9,17,215,112,3,6,0,24,9880,31,6,0,11,0,180,45,4,0,6,45,232,12,3,12,0,243,0,11,33,0,20,14,16,98,38,0,12,17,0,124,15,2635,0,0,46,0,46,839,0,0,23,4,3,0,18,33,3,66,33,167,2012,21,0,8,29,21,0,0,0,46,65,3,451,3,354,21,36810,3,57,0,0,0,0,9,4827,3,5,3,0,"Charles Sturt (C)",75,4,38,11,38,11,48,39,1311,0,3,5,36,156,45,5347,0,367,7,139,4,139,10,12,46,6,1445,0,206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,5,0,0,"40250",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,109,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,985,0,0,0,0,0,0,0,174,0,0,0,0,"Anangu Pitjantjatjara (AC)",0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,0,633,0,0,5,0,15,163,0,0,"40310",25,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,166,0,3,9,0,0,0,0,0,148,0,0,1260,1245,0,0,0,0,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,962,0,0,0,0,7,0,0,0,0,0,0,0,7,4,0,0,3,30,692,4,0,3,0,0,0,0,0,7,0,0,180,0,47,0,9646,0,0,0,0,0,0,0,1494,0,0,0,0,"Barossa (DC)",0,4,0,0,0,0,0,0,447,0,0,0,0,92,3,1206,0,72,0,0,0,3,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,28,0,0,"40430",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,20,0,0,187,149,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,1092,0,0,0,0,0,0,0,120,0,0,0,0,"Barunga West (DC)",0,0,0,0,0,0,0,0,82,0,0,0,0,3,0,95,0,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,0,0,0,0,0,0,274,0,0,4,0,3,76,30,0,"40520",3,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,39,3,0,7,0,0,0,0,0,44,0,0,618,556,0,0,0,0,13,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,451,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,15,148,0,0,0,0,0,0,0,0,3,3,3,24,0,13,0,4247,0,0,0,0,0,0,0,663,0,0,0,0,"Berri and Barmera (DC)",6,0,9,0,0,0,0,0,204,0,0,0,0,22,14,524,0,24,0,0,0,16,0,0,3,0,57,0,19
0,10,25,16,4,17,8,3,3,0,88,8,7,14,206,0,55,8,0,0,67,859,0,0,949,4,6,343,23,13,"40700",49,16,0,9,7,3,0,3,3,0,15,0,0,0,24,11,0,3,62,0,42,18,13,4,45,12,0,0,96,0,0,0,0,0,158,5,0,192,15,16,33,8,0,0,16,8,207,0,20,1712,1830,0,0,0,261,69,0,0,0,20,2581,13,10,0,0,0,138,49,0,0,0,0,376,0,0,7,0,15,10,6,31,0,11,88,6,4,6,15,0,0,0,69,0,1420,0,0,3,0,18,88,8,0,0,0,12,4,10,12,0,4,22,47,1064,15,3,4,49,3,0,7,0,8,10,0,209,0,137,0,13573,3,6,4,0,0,0,3,2130,0,9,9,11,"Burnside (C)",7,0,3,5,36,10,61,0,724,0,0,0,6,110,27,1985,0,125,0,14,0,24,0,4,28,0,469,0,25
0,9,25,25,0,15,6,0,8,7,23,0,3,19,494,0,53,3,0,0,78,1295,0,0,925,7,17,222,49,8,"40910",57,39,0,19,7,0,0,4,0,0,16,4,0,0,18,3,0,10,48,0,93,9,4,4,35,29,0,0,91,0,0,0,0,3,165,3,0,169,22,4,22,0,0,0,9,20,155,0,34,1435,2278,0,0,0,243,82,0,0,0,17,3774,5,3,0,3,0,176,52,7,0,0,9,422,11,4,9,0,15,3,7,33,0,6,43,11,10,4,16,0,9,0,102,7,917,0,0,0,0,11,170,4,0,3,7,11,0,19,12,0,15,9,39,850,13,0,0,39,38,0,0,0,32,19,0,149,3,116,3,15158,0,0,0,0,0,0,0,2279,0,8,6,3,"Campbelltown (C) (SA)",13,0,8,0,54,3,65,3,651,3,3,0,11,131,38,2311,0,129,0,17,0,24,0,0,46,3,861,3,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,21,0,0,"41190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,138,112,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,127,0,0,0,0,"Cleve (DC)",0,0,0,0,0,0,0,0,35,0,0,0,0,5,0,86,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,44,0,0,0,0,4,4,15,0,"41330",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,4,0,0,0,0,0,0,0,4,0,3,82,91,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,3,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,556,0,0,0,0,0,0,0,70,0,0,0,0,"Coober Pedy (DC)",4,0,9,0,0,0,0,0,13,0,0,0,0,5,0,50,0,13,0,0,0,3,0,0,4,0,12,0,23
0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,328,0,0,10,0,5,111,3,0,"41560",10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,4,0,0,0,0,0,99,0,0,865,747,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,855,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,10,295,0,0,0,0,0,0,0,0,3,0,0,47,0,12,0,5798,0,0,0,0,0,0,0,792,0,0,0,0,"Copper Coast (DC)",0,0,4,0,0,0,3,0,399,0,0,0,0,63,0,623,0,23,0,0,0,0,0,0,0,0,17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,7,0,0,"41750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110,78,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,498,0,0,0,0,0,0,0,72,0,0,0,0,"Elliston (DC)",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,14,0,0,"41960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,88,88,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,81,0,0,0,0,"Franklin Harbour (DC)",0,0,0,0,0,0,0,0,25,0,0,0,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,0,0,0,0,0,0,21,0,0,0,15,0,7,3,0,0,0,653,0,0,0,0,10,128,5,0,"42030",67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,43,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,263,0,0,3,0,0,0,0,0,188,0,0,945,1002,0,0,0,0,0,0,0,0,0,2154,4,0,0,0,0,4,6,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,678,0,0,0,0,0,15,0,0,0,0,0,0,8,3,0,0,10,26,1065,3,0,0,0,0,0,0,0,3,0,0,217,0,74,0,8523,0,0,0,0,0,0,3,1254,0,0,0,0,"Gawler (T)",0,3,3,0,3,0,0,0,345,0,0,0,3,193,3,1365,0,64,0,3,0,4,0,0,0,0,24,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,3,16,0,0,"42110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,39,0,0,310,228,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,113,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1696,0,0,0,0,0,0,0,203,0,0,0,0,"Goyder (DC)",0,0,0,0,0,0,0,0,102,0,0,0,0,12,0,187,0,14,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,220,0,0,3,0,3,34,0,0,"42250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,25,0,0,549,677,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,4,0,0,19,0,10,0,3887,0,0,0,0,0,0,0,561,0,0,0,0,"Grant (DC)",0,0,0,0,0,0,0,0,138,0,0,0,0,4,0,412,0,15,0,0,0,0,0,0,0,0,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,"41830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,121,103,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,692,0,0,0,0,0,0,0,83,0,0,0,0,"Flinders Ranges (DC)",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,68,0,6,0,0,0,0,0,0,0,0,0,0,0
0,3,17,3,0,5,4,0,0,4,78,9,3,10,126,0,21,3,0,0,34,732,0,0,103,0,17,348,11,0,"42600",62,19,0,4,4,0,0,0,0,0,0,0,0,0,7,11,0,0,74,0,19,8,0,3,44,9,3,0,11,0,0,0,0,0,25,4,3,240,0,8,30,6,0,0,3,7,232,0,3,1749,1564,0,0,0,23,15,0,0,0,3,2723,4,4,0,0,0,68,12,0,0,0,4,51,3,0,9,0,13,0,0,6,0,5,3,3,4,0,0,0,0,0,19,0,1361,0,0,0,0,15,40,3,0,0,0,3,0,15,14,0,3,15,37,1363,8,0,0,4,0,0,0,0,17,0,0,280,0,232,0,12069,0,8,3,0,0,0,3,1363,0,0,0,3,"Holdfast Bay (C)",5,4,3,3,13,0,3,3,624,0,0,0,4,159,4,1602,0,124,0,3,0,13,0,3,5,0,195,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,7,31,0,0,"42750",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,36,0,0,333,276,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,133,0,0,0,0,0,0,0,0,3,0,0,24,0,9,0,1853,0,0,0,0,0,0,0,241,0,0,0,0,"Kangaroo Island (DC)",0,0,0,0,0,0,0,0,89,0,0,0,0,20,0,157,0,15,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,18,0,0,"43080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,68,72,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,489,0,0,0,0,0,0,0,75,0,0,0,0,"Karoonda East Murray (DC)",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,23,0,0,"43360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,187,101,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1066,0,0,0,0,0,0,0,141,0,0,0,0,"Kingston (DC) (SA)",0,0,0,0,0,0,0,0,83,0,0,0,0,8,0,93,0,3,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,440,0,0,0,0,5,42,0,0,"43650",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,77,0,0,752,873,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,18,479,3,0,0,0,0,0,0,0,3,0,0,127,0,45,0,6156,0,0,0,0,0,0,0,1163,0,0,0,0,"Light (RegC)",0,0,0,0,0,0,0,0,163,0,0,0,0,45,0,851,0,29,0,0,0,3,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,3,35,0,0,"43710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,13,0,0,393,390,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,3,0,0,17,0,3,0,2537,0,0,0,0,0,0,0,384,0,0,0,0,"Lower Eyre Peninsula (DC)",0,0,0,0,0,0,0,0,89,0,0,0,0,6,0,243,0,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,333,0,0,3,0,0,114,7,0,"43790",9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,33,0,0,0,0,0,0,0,16,32,0,0,723,669,0,0,0,0,4,0,0,0,0,942,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,608,0,0,6,0,0,21,0,0,0,0,0,0,0,3,0,6,3,14,135,3,0,0,0,0,0,0,0,3,0,0,27,0,16,0,4877,0,0,0,0,0,0,0,637,0,0,0,0,"Loxton Waikerie (DC)",0,0,0,0,4,0,0,0,292,0,3,0,0,14,7,565,0,22,0,0,0,3,0,0,0,3,43,0,5
3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,259,0,0,0,0,3,19,3,0,"43920",4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,45,0,0,438,586,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,251,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,7,277,0,0,0,0,0,0,0,0,0,0,0,77,0,25,0,3622,0,3,0,0,0,0,0,599,0,0,0,0,"Mallala (DC)",0,0,0,0,0,0,0,0,88,0,0,0,0,28,0,497,0,16,0,8,0,3,0,0,0,0,0,0,10
0,10,3,3,0,0,3,0,0,0,35,0,0,0,31,0,3,7,0,0,0,1053,0,0,14,0,24,155,0,0,"44550",29,7,0,0,0,0,0,7,0,0,7,3,0,0,3,4,0,0,60,0,8,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,212,0,0,17,0,0,0,0,0,205,0,0,1449,1701,0,0,0,0,8,0,0,0,0,3268,0,0,0,0,0,10,4,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,0,1060,0,0,0,0,18,3,0,0,0,0,0,0,12,3,0,0,10,33,1000,3,0,0,0,0,0,0,0,11,0,0,222,0,131,0,13097,0,0,0,0,0,0,0,2149,0,0,0,7,"Mount Barker (DC)",0,7,0,0,3,0,0,0,379,0,3,0,0,97,5,1881,0,115,0,0,0,0,0,0,0,0,58,0,5
