m_png_55_64_yrs, m_south_africa_25_44_yrs, m_italy_25_44_yrs, m_mauritius_0_4_yrs, m_philippines_25_44_yrs, m_south_africa_85_yrs_ov, m_myanmar_85_yrs_ov, m_png_85_yrs_ov, m_japan_65_74_yrs, m_korea_south_55_64_yrs, m_south_africa_tot, m_poland_0_4_yrs, m_nthern_ireland_65_74_yrs, m_singapore_75_84_yrs, m_mauritius_25_44_yrs, m_korea_south_45_54_yrs, m_italy_tot, m_lebanon_0_4_yrs, m_myanmar_55_64_yrs, m_nepal_55_64_yrs, m_ireland_25_44_yrs, m_nepal_0_4_yrs, m_south_africa_75_84_yrs, m_ireland_85_yrs_ov, m_new_zealand_65_74_yrs, m_new_zealand_45_54_yrs, m_png_tot, lga_code_2016, m_pakistan_0_4_yrs, m_scotland_15_24_yrs, m_scotland_85_yrs_ov, m_singapore_0_4_yrs, m_singapore_85_yrs_ov, m_malaysia_25_44_yrs, m_korea_south_0_4_yrs, m_lebanon_65_74_yrs, m_malaysia_15_24_yrs, m_singapore_45_54_yrs, m_japan_25_44_yrs, m_malta_0_4_yrs, m_netherlands_15_24_yrs, m_malaysia_65_74_yrs, m_philippines_75_84_yrs, m_pakistan_tot, m_mauritius_75_84_yrs, m_malaysia_55_64_yrs, m_new_zealand_0_4_yrs, m_nthern_ireland_15_24_yrs, m_nthern_ireland_5_14_yrs, m_mauritius_65_74_yrs, m_lebanon_15_24_yrs, m_scotland_65_74_yrs, m_new_zealand_85_yrs_ov, m_singapore_tot, m_singapore_55_64_yrs, m_malaysia_5_14_yrs, m_netherlands_75_84_yrs, m_nepal_5_14_yrs, m_mauritius_55_64_yrs, m_myanmar_tot, m_scotland_tot, m_japan_tot, m_nepal_75_84_yrs, m_netherlands_65_74_yrs, m_png_15_24_yrs, m_pakistan_65_74_yrs, m_poland_85_yrs_ov, m_japan_5_14_yrs, m_netherlands_45_54_yrs, m_poland_65_74_yrs, m_south_africa_5_14_yrs, m_lebanon_25_44_yrs, m_philippines_85_yrs_ov, m_malta_55_64_yrs, m_japan_55_64_yrs, m_italy_0_4_yrs, m_nthern_ireland_45_54_yrs, m_poland_tot, m_new_zealand_15_24_yrs, m_philippines_0_4_yrs, m_philippines_65_74_yrs, m_new_zealand_75_84_yrs, m_myanmar_45_54_yrs, m_new_zealand_tot, m_south_africa_15_24_yrs, m_japan_45_54_yrs, m_pakistan_25_44_yrs, m_lebanon_85_yrs_ov, m_pakistan_75_84_yrs, m_ireland_45_54_yrs, m_korea_south_tot, m_mauritius_5_14_yrs, m_png_5_14_yrs, m_south_africa_0_4_yrs, m_nepal_25_44_yrs, m_mauritius_tot, m_myanmar_65_74_yrs, m_poland_15_24_yrs, m_ireland_5_14_yrs, m_scotland_25_44_yrs, m_png_75_84_yrs, m_italy_65_74_yrs, m_malta_25_44_yrs, m_malaysia_tot, m_lebanon_tot, m_philippines_55_64_yrs, m_netherlands_85_yrs_ov, m_mauritius_85_yrs_ov, m_philippines_15_24_yrs, m_korea_south_85_yrs_ov, m_poland_55_64_yrs, m_singapore_65_74_yrs, m_poland_5_14_yrs, m_netherlands_tot, m_pakistan_15_24_yrs, m_philippines_45_54_yrs, m_japan_15_24_yrs, m_malaysia_0_4_yrs, m_nepal_65_74_yrs, m_lebanon_55_64_yrs, m_new_zealand_55_64_yrs, m_korea_south_65_74_yrs, m_mauritius_45_54_yrs, m_png_65_74_yrs, m_scotland_45_54_yrs, m_korea_south_5_14_yrs, m_italy_85_yrs_ov, m_italy_45_54_yrs, m_nthern_ireland_25_44_yrs, m_png_0_4_yrs, m_lebanon_75_84_yrs, m_italy_5_14_yrs, m_lebanon_45_54_yrs, m_ireland_tot, m_italy_15_24_yrs, m_lebanon_5_14_yrs, m_nepal_15_24_yrs, m_malaysia_45_54_yrs, m_ireland_75_84_yrs, m_nepal_85_yrs_ov, m_mauritius_15_24_yrs, m_italy_55_64_yrs, m_korea_south_75_84_yrs, m_ireland_0_4_yrs, m_netherlands_25_44_yrs, m_myanmar_5_14_yrs, m_nthern_ireland_0_4_yrs, m_poland_75_84_yrs, m_nthern_ireland_85_yrs_ov, m_south_africa_65_74_yrs, m_japan_75_84_yrs, m_netherlands_5_14_yrs, m_nepal_45_54_yrs, m_malta_75_84_yrs, m_scotland_55_64_yrs, m_malta_15_24_yrs, m_netherlands_55_64_yrs, m_malaysia_75_84_yrs, m_scotland_5_14_yrs, m_pakistan_5_14_yrs, m_nepal_tot, m_italy_75_84_yrs, m_scotland_0_4_yrs, m_ireland_55_64_yrs, m_malta_5_14_yrs, m_korea_south_25_44_yrs, m_philippines_5_14_yrs, m_singapore_25_44_yrs, m_nthern_ireland_55_64_yrs, m_pakistan_85_yrs_ov, m_malta_45_54_yrs, m_ireland_15_24_yrs, m_japan_0_4_yrs, m_singapore_5_14_yrs, m_south_africa_45_54_yrs, lga_name_2016, m_malta_65_74_yrs, m_singapore_15_24_yrs, m_myanmar_0_4_yrs, m_south_africa_55_64_yrs, m_malaysia_85_yrs_ov, m_netherlands_0_4_yrs, m_korea_south_15_24_yrs, m_poland_45_54_yrs, m_new_zealand_5_14_yrs, m_pakistan_45_54_yrs, m_png_45_54_yrs, m_poland_25_44_yrs, m_myanmar_15_24_yrs, m_new_zealand_25_44_yrs, m_nthern_ireland_75_84_yrs, m_pakistan_55_64_yrs, m_philippines_tot, m_nthern_ireland_tot, m_scotland_75_84_yrs, m_malta_tot, m_japan_85_yrs_ov, m_ireland_65_74_yrs, m_png_25_44_yrs, m_myanmar_75_84_yrs, m_myanmar_25_44_yrs, m_malta_85_yrs_ov
5,4,0,0,4,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,16,14,17,"32500",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cook (S)",0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0
0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,"37300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Weipa (T)",0,0,0,0,0,0,0,0,3,0,5,0,0,16,0,0,13,0,0,0,0,0,5,0,0,0
3,31,0,0,97,0,0,0,0,0,90,0,0,0,0,0,5,0,0,0,20,0,0,0,29,59,21,"37310",0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,4,0,0,0,0,3,0,4,0,0,0,0,0,3,16,0,0,10,3,0,0,0,4,0,6,3,0,0,0,0,3,3,19,3,0,8,3,251,20,0,5,0,0,5,7,0,0,0,0,0,0,0,0,4,0,0,0,9,8,0,0,0,30,0,0,0,0,27,0,31,0,0,0,0,56,0,0,0,4,0,0,0,0,4,0,0,0,42,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,4,0,3,32,0,0,0,0,3,0,0,15,"Western Downs (R)",0,0,0,10,0,0,0,0,18,0,6,0,0,65,0,0,194,7,0,7,0,3,3,0,0,0
3,33,14,0,36,0,0,0,0,0,89,0,0,0,0,0,52,0,0,0,15,0,3,0,70,109,37,"37340",0,3,0,0,0,16,0,0,4,4,21,0,4,3,0,3,0,0,5,0,0,0,0,7,0,6,0,0,6,3,0,0,66,38,0,18,0,0,0,0,3,0,16,0,0,4,0,0,3,11,40,6,0,14,0,576,11,0,3,0,0,7,100,0,3,0,10,3,0,0,0,16,0,8,0,25,0,3,0,0,15,0,4,0,0,38,0,18,17,0,0,0,129,0,3,0,12,0,0,4,3,0,0,0,0,28,4,0,3,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,23,0,8,0,0,0,16,9,0,3,0,68,13,0,0,0,0,3,0,0,11,"Whitsunday (R)",0,0,0,14,0,0,27,3,24,0,11,4,0,192,0,0,93,3,4,5,0,0,17,0,0,0
0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,4,4,4,"41140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,15,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clare and Gilbert Valleys (DC)",0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0
13,42,6,0,37,0,0,0,0,0,197,0,10,0,3,0,83,0,0,0,12,0,10,3,322,243,56,"33220",3,0,8,0,0,21,0,0,3,4,0,0,0,3,0,24,4,7,11,0,0,3,0,89,15,7,0,0,53,0,4,9,260,12,0,111,3,0,3,0,11,8,17,0,0,13,3,0,6,31,59,3,0,122,0,1353,21,0,12,0,0,15,11,0,0,3,17,17,0,0,3,11,0,18,0,43,0,8,21,0,18,0,3,0,0,240,0,5,3,0,0,0,282,0,0,7,28,0,11,7,0,0,0,0,0,75,0,0,0,16,17,0,0,11,0,0,14,0,0,6,0,26,0,0,0,14,59,0,36,0,0,3,23,22,0,13,0,7,17,4,12,0,4,0,0,0,44,"Fraser Coast (R)",28,0,0,32,0,0,3,3,61,0,16,3,0,238,12,0,87,36,55,54,0,20,13,0,3,0
4,108,7,0,141,0,0,0,0,0,367,0,0,0,0,3,34,0,0,0,21,0,0,0,105,252,44,"33360",0,8,0,0,0,15,0,0,0,4,0,0,0,0,0,11,0,6,12,0,0,0,0,18,0,18,4,7,10,0,0,0,123,0,0,17,4,0,0,0,3,6,50,4,0,0,0,0,4,16,128,10,4,14,0,1213,66,0,7,0,0,3,18,0,4,0,4,3,0,0,7,29,0,8,0,46,5,12,7,0,47,0,5,6,0,63,0,66,0,0,0,0,220,0,0,0,29,0,0,4,0,0,0,0,0,54,0,0,0,12,3,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,30,0,17,0,3,3,4,12,0,6,0,16,94,6,4,0,0,3,0,0,97,"Gladstone (R)",6,0,0,33,0,0,0,0,107,0,13,0,0,383,0,0,380,13,8,8,0,0,14,0,0,0
85,1077,152,0,492,17,0,3,111,103,3343,0,69,10,55,223,987,0,10,0,271,0,114,31,2078,3695,459,"33430",3,78,62,4,3,218,23,20,98,49,530,0,24,59,25,250,13,121,178,15,3,25,3,350,197,380,61,43,184,7,22,43,1591,1396,0,312,36,7,25,156,109,78,264,30,0,46,126,0,43,402,2605,23,51,811,3,21625,514,216,136,4,5,99,1483,3,18,22,203,167,6,5,62,262,13,276,10,725,164,95,78,7,181,4,89,32,10,911,37,195,197,6,0,35,2962,39,34,24,290,134,84,85,74,0,13,14,51,749,37,0,82,148,67,0,11,147,26,3,71,0,0,55,9,254,28,13,8,56,278,0,127,26,67,18,310,186,4,80,3,660,105,119,45,0,11,47,21,30,633,"Gold Coast (C)",98,67,0,455,3,0,274,46,1726,35,123,93,3,7368,40,11,1159,302,198,233,12,85,155,5,14,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Diamantina (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Doomadgee (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,20,0,4,0,0,0,0,0,25,0,4,0,0,0,46,0,0,0,12,0,3,0,32,38,14,"32810",0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,3,0,0,0,40,5,0,5,0,0,0,0,8,3,0,0,0,0,0,0,0,9,12,0,0,14,0,218,0,0,0,0,0,7,22,0,3,0,0,3,0,0,0,11,0,3,0,9,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,47,0,0,0,0,0,3,3,5,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,11,0,8,3,3,0,0,13,0,3,0,21,3,0,0,0,0,3,0,0,0,"Douglas (S)",0,0,0,8,0,0,3,3,5,0,3,0,0,60,0,0,11,8,3,0,0,3,4,0,0,0
0,11,0,0,15,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,9,10,0,"33610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,38,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,0,0,0,5,"Goondiwindi (R)",0,0,0,3,0,0,0,0,3,0,0,0,0,13,0,0,27,0,0,0,0,0,0,0,0,0
11,19,3,0,10,0,0,0,0,0,99,0,5,0,0,0,26,0,0,0,4,0,12,0,121,112,27,"33620",0,3,3,0,0,4,0,0,0,4,3,0,0,3,0,4,0,4,0,0,0,4,0,35,8,8,0,3,24,0,0,0,80,8,0,47,0,0,0,0,10,0,5,0,0,3,0,0,0,12,25,0,0,40,0,555,12,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,4,0,18,3,0,0,0,4,0,4,3,0,101,0,3,3,0,0,0,122,0,0,4,10,0,0,3,0,0,0,0,0,21,3,0,0,3,4,0,0,3,0,0,4,0,0,3,0,14,0,0,0,0,13,0,11,3,3,0,0,11,0,3,0,4,8,3,3,0,3,0,0,0,28,"Gympie (R)",7,0,0,12,0,0,0,0,28,0,4,0,0,97,3,0,31,12,15,10,0,0,7,0,0,0
0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,159,0,0,0,0,0,0,0,8,7,17,"33800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,52,0,3,0,0,0,0,3,0,0,0,0,16,0,3,0,0,0,0,17,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,54,0,0,0,0,4,0,0,0,0,0,0,0,3,"Hinchinbrook (S)",5,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,14,3,0,6,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hope Vale (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,183,4,0,256,0,0,0,0,4,504,0,28,0,10,13,72,0,4,0,61,0,5,3,209,740,168,"33960",0,13,7,3,0,84,0,0,22,18,7,0,4,14,0,66,0,24,114,0,3,3,0,73,9,85,13,5,56,0,3,20,381,36,0,106,28,3,5,10,41,8,51,5,0,12,3,0,15,87,917,12,9,59,5,5426,86,3,35,0,0,22,81,0,16,0,27,26,3,3,7,55,3,24,0,199,8,41,19,0,111,0,19,3,0,339,8,93,14,0,0,6,483,0,3,4,79,10,3,4,16,0,0,0,3,154,0,0,0,45,6,0,0,10,0,0,35,0,0,7,0,25,0,4,0,9,97,3,76,8,7,6,32,14,0,19,0,43,93,27,16,0,3,8,0,10,98,"Ipswich (C)",16,8,0,48,0,0,14,11,827,8,31,25,0,2065,6,4,615,87,43,49,0,24,63,0,4,0
0,45,0,0,57,0,0,0,0,0,93,0,0,0,0,0,3,0,0,0,5,0,0,0,24,77,22,"33980",3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,23,3,0,0,0,381,9,0,4,0,0,3,3,0,0,0,5,0,0,0,0,6,0,0,0,8,0,8,0,0,8,0,0,0,0,10,0,11,0,0,0,0,67,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,3,0,3,22,0,3,0,0,0,0,0,23,"Isaac (R)",0,0,0,9,0,0,0,0,28,0,9,0,0,143,0,0,102,7,0,3,0,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kowanyama (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33,3,0,12,0,0,0,0,0,98,0,3,0,0,0,17,0,0,0,7,0,7,0,64,86,19,"34530",0,3,4,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,4,0,0,0,0,11,6,4,3,0,9,0,0,3,56,14,0,17,3,0,0,0,4,0,10,0,0,0,3,0,0,7,47,0,0,14,0,464,14,3,0,0,0,10,3,0,0,0,0,5,0,0,3,3,0,3,0,7,0,3,0,0,6,0,0,0,0,49,0,3,0,0,0,0,94,0,0,0,12,0,0,0,0,0,0,0,0,35,0,3,0,0,3,0,0,3,0,0,6,0,0,0,0,8,0,0,0,0,12,0,15,0,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,22,"Livingstone (S)",3,0,0,9,0,0,0,0,27,0,11,5,0,121,0,0,25,9,10,9,0,9,9,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lockhart River (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,11,0,27,0,0,0,0,0,58,0,0,0,0,0,32,0,0,0,11,0,4,0,55,77,38,"34580",3,3,4,0,0,7,0,0,6,3,14,0,0,0,0,5,0,3,0,0,0,0,0,11,0,21,0,0,13,0,0,39,55,31,0,27,0,0,0,3,7,0,0,0,0,3,0,0,0,5,21,0,0,17,0,380,8,0,4,0,0,9,70,0,3,0,0,3,0,0,3,8,0,3,0,25,0,0,3,0,8,0,0,0,0,66,0,3,4,0,0,0,74,0,0,0,9,4,0,0,0,0,0,0,0,42,4,0,0,3,3,0,0,7,0,0,6,3,0,0,0,5,0,0,0,0,9,0,6,0,0,0,0,3,0,7,0,54,4,9,0,0,0,7,0,0,10,"Lockyer Valley (R)",4,7,0,8,0,0,15,0,18,0,10,3,4,117,0,0,48,3,4,11,0,8,23,3,28,0
110,294,8,0,359,8,0,3,9,28,966,0,35,3,9,68,224,0,41,0,98,0,27,9,736,1835,567,"34590",18,33,33,0,0,119,10,23,52,20,28,0,18,27,6,494,5,66,191,0,3,13,8,170,53,151,33,34,91,0,14,645,714,90,0,172,42,11,8,12,46,33,39,43,9,18,3,0,28,174,1936,11,35,198,81,11681,140,19,238,0,0,45,444,0,45,4,19,58,28,4,11,82,25,70,3,405,136,86,27,0,141,0,59,17,0,509,78,145,23,25,0,19,1387,10,7,39,137,30,17,22,11,3,8,0,31,292,9,4,5,68,17,0,3,40,3,0,47,52,0,9,3,95,0,5,4,15,171,0,107,17,16,73,33,51,0,34,0,223,98,52,29,0,12,12,0,6,219,"Logan (C)",32,19,3,140,5,0,73,22,1298,44,138,44,126,4042,14,29,889,132,75,76,0,60,168,5,312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Woorabinda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Winton (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wujal Wujal (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yarrabah (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
